"logFC","AveExpr","t","P.Value","adj.P.Val","B","entrez_id","Gene.symbol","ensembl_id","Gene.title","gene_biotype","biotype_class"
3.36832346430623,3.92007827273688,5.86621377223462,3.41270321436801e-07,2.7219757632443e-05,6.51433961216077,23136,"EPB41L3","ENSG00000082397","erythrocyte membrane protein band 4.1 like 3 [Source:HGNC Symbol;Acc:HGNC:3380]","protein_coding","protein_coding"
4.48622838483627,2.67474304875275,5.86390651380987,3.44103338973024e-07,2.72985573821736e-05,6.42120787611758,54502,"RBM47","ENSG00000163694","RNA binding motif protein 47 [Source:HGNC Symbol;Acc:HGNC:30358]","protein_coding","protein_coding"
1.85172998681189,6.75215687247936,5.86439891819957,3.43496775316933e-07,2.72985573821736e-05,6.26354841752433,6402,"SELL","ENSG00000188404","selectin L [Source:HGNC Symbol;Acc:HGNC:10720]","protein_coding","protein_coding"
2.39076131346834,5.45679302972745,5.86308951410876,3.45112100252073e-07,2.73053801030992e-05,6.40827220697838,8942,"KYNU","ENSG00000115919","kynureninase [Source:HGNC Symbol;Acc:HGNC:6469]","protein_coding","protein_coding"
6.11493756827351,1.1682015775754,5.85463122181839,3.55729858895665e-07,2.80704060122177e-05,6.13822213009775,NA,"","ENSG00000261270","","sense_intronic","long_noncoding"
5.38453308306198,1.5783397765117,5.84885539887759,3.63166088415261e-07,2.85809779848297e-05,6.20398629426863,6348,"CCL3","ENSG00000274221","C-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:10627]","protein_coding","protein_coding"
5.15894411773222,2.5080936167893,5.83497621020097,3.81672428452409e-07,2.99577422555312e-05,6.27533701012013,NA,"","ENSG00000261114","","sense_intronic","long_noncoding"
-1.21972639398946,8.65162347977747,-5.83222742307094,3.85447238532798e-07,3.01739926863069e-05,5.82966828623609,894,"CCND2","ENSG00000118971","cyclin D2 [Source:HGNC Symbol;Acc:HGNC:1583]","protein_coding","protein_coding"
2.90661319903168,4.70033640576875,5.82891670526977,3.90042973439449e-07,3.04531969051365e-05,6.36249162273298,22876,"INPP5F","ENSG00000198825","inositol polyphosphate-5-phosphatase F [Source:HGNC Symbol;Acc:HGNC:17054]","protein_coding","protein_coding"
-5.33698243059806,2.06638018811193,-5.82519964702667,3.95267630390206e-07,3.07638439735589e-05,6.21234233590047,7490,"WT1","ENSG00000184937","Wilms tumor 1 [Source:HGNC Symbol;Acc:HGNC:12796]","protein_coding","protein_coding"
6.60197249320624,-1.3695390340706,5.82461126865947,3.96100995367711e-07,3.07638439735589e-05,5.7899663702377,NA,"","ENSG00000254177","","lincRNA","long_noncoding"
6.57683593601192,-1.35913433068278,5.8214109626864,4.00664478157982e-07,3.10368130187771e-05,5.76985341272935,10007,"GNPDA1","ENSG00000113552","glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]","protein_coding","protein_coding"
-5.03373744584612,1.67115842636189,-5.80117428512491,4.30754260370062e-07,3.32805465237872e-05,6.11110427822095,1131,"CHRM3","ENSG00000133019","cholinergic receptor muscarinic 3 [Source:HGNC Symbol;Acc:HGNC:1952]","protein_coding","protein_coding"
6.53332698651964,-1.37895930566489,5.79846301527672,4.34952447849288e-07,3.35173903237195e-05,5.70924244018185,NA,"","ENSG00000267194","","lincRNA","long_noncoding"
6.29101670439839,-0.460751525632587,5.79626134287752,4.38391428706548e-07,3.36946513424817e-05,5.79055608872752,NA,"IGHG3","ENSG00000282184","immunoglobulin heavy constant gamma 3 (G3m marker) [Source:HGNC Symbol;Acc:HGNC:5527]","IG_C_gene","protein_coding"
-2.04992983197343,6.23622210529737,-5.78987711196496,4.48516867957252e-07,3.43835819681944e-05,6.05899425454983,4363,"ABCC1","ENSG00000278183","ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51]","protein_coding","protein_coding"
3.65763747433722,3.77389915108313,5.77925914043943,4.65873666062951e-07,3.56218802389375e-05,6.21924535945726,5580,"PRKCD","ENSG00000163932","protein kinase C delta [Source:HGNC Symbol;Acc:HGNC:9399]","protein_coding","protein_coding"
6.02957411089197,-0.0480803996877712,5.7762756469594,4.70869544741019e-07,3.5911084274308e-05,5.80589884058505,1440,"CSF3","ENSG00000108342","colony stimulating factor 3 [Source:HGNC Symbol;Acc:HGNC:2438]","protein_coding","protein_coding"
6.30872234871362,-0.506103645880245,5.76888428527734,4.83476650593209e-07,3.67602467741506e-05,5.69971647009284,1183,"CLCN4","ENSG00000073464","chloride voltage-gated channel 4 [Source:HGNC Symbol;Acc:HGNC:2022]","protein_coding","protein_coding"
2.52864640771476,5.13593777180473,5.76829942849189,4.84488399916148e-07,3.67602467741506e-05,6.11703799957332,308,"ANXA5","ENSG00000164111","annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]","protein_coding","protein_coding"
6.55451187134974,-1.37962412355429,5.75772841223151,5.03141798913592e-07,3.8077925758701e-05,5.56763817234887,5624,"PROC","ENSG00000115718","protein C, inactivator of coagulation factors Va and VIIIa [Source:HGNC Symbol;Acc:HGNC:9451]","protein_coding","protein_coding"
4.28668285017609,3.36507014704421,5.75230639987661,5.12984146912115e-07,3.87237599267255e-05,6.10677669801866,29993,"PACSIN1","ENSG00000124507","protein kinase C and casein kinase substrate in neurons 1 [Source:HGNC Symbol;Acc:HGNC:8570]","protein_coding","protein_coding"
2.02571990614861,6.27871318662546,5.75141700190068,5.14616774275257e-07,3.87481551337892e-05,5.9354304760304,56937,"PMEPA1","ENSG00000124225","prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]","protein_coding","protein_coding"
1.51768302120584,7.62601650726538,5.7475499795227,5.21775445437682e-07,3.91871799892054e-05,5.71892664912413,9919,"SEC16A","ENSG00000148396","SEC16 homolog A, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:29006]","protein_coding","protein_coding"
5.7977282026467,0.794221990616783,5.74684234547731,5.23096079745062e-07,3.91871799892054e-05,5.78099485287696,2672,"GFI1","ENSG00000162676","growth factor independent 1 transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4237]","protein_coding","protein_coding"
-1.65471653174658,7.13438012887069,-5.73132164563825,5.52910662668409e-07,4.13161096439922e-05,5.72956280930114,57561,"ARRDC3","ENSG00000113369","arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]","protein_coding","protein_coding"
4.45868071712121,2.48377443305533,5.73000159096012,5.55522899164793e-07,4.14067458669657e-05,5.97157050951203,8986,"RPS6KA4","ENSG00000162302","ribosomal protein S6 kinase A4 [Source:HGNC Symbol;Acc:HGNC:10433]","protein_coding","protein_coding"
1.09306752657135,9.12217968353237,5.72589577460172,5.63726361287576e-07,4.19126300423635e-05,5.37250706205089,7184,"HSP90B1","ENSG00000166598","heat shock protein 90kDa beta family member 1 [Source:HGNC Symbol;Acc:HGNC:12028]","protein_coding","protein_coding"
1.09306752657135,9.12217968353237,5.72589577460172,5.63726361287576e-07,4.19126300423635e-05,5.37250706205089,100500842,"HSP90B1","ENSG00000166598","heat shock protein 90kDa beta family member 1 [Source:HGNC Symbol;Acc:HGNC:12028]",NA,NA
-2.3024669585852,5.56620411136079,-5.72242247278397,5.70759811326483e-07,4.23292069598044e-05,5.90313518960214,23199,"GSE1","ENSG00000131149","Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]","protein_coding","protein_coding"
6.46146034493215,-1.40390813177224,5.72038717510867,5.74921679659097e-07,4.25312685569808e-05,5.46867870881495,157285,"","ENSG00000275342","Tyrosine-protein kinase SgK223  [Source:UniProtKB/Swiss-Prot;Acc:Q86YV5]","protein_coding","protein_coding"
4.77148388779072,2.20135788195645,5.71704285002996,5.81825780941382e-07,4.29346800095672e-05,5.88232837323405,3055,"HCK","ENSG00000101336","HCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4840]","protein_coding","protein_coding"
-6.25100401898456,0.41743119673519,-5.7078671574686,6.01193550745837e-07,4.42535282590051e-05,5.60703048588414,4071,"TM4SF1","ENSG00000169908","transmembrane 4 L six family member 1 [Source:HGNC Symbol;Acc:HGNC:11853]","protein_coding","protein_coding"
2.52832744750594,5.1007188349096,5.70661132686924,6.03893599306567e-07,4.43419739381653e-05,5.90639355993897,6281,"S100A10","ENSG00000197747","S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]","protein_coding","protein_coding"
6.43832012594405,-1.33290062969808,5.69909824606197,6.20299873172996e-07,4.54338949184706e-05,5.40569076711964,11006,"LILRB4","ENSG00000186818","leukocyte immunoglobulin like receptor B4 [Source:HGNC Symbol;Acc:HGNC:6608]","protein_coding","protein_coding"
6.47221597570936,-1.40736900614573,5.69593191875693,6.27345880864501e-07,4.58365233596579e-05,5.38350433853478,6000,"RGS7","ENSG00000182901","regulator of G-protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003]","protein_coding","protein_coding"
3.33610595340648,4.05413728111123,5.68653918801278,6.48717855262616e-07,4.72813055543745e-05,5.90542462569377,1497,"CTNS","ENSG00000040531","cystinosin, lysosomal cystine transporter [Source:HGNC Symbol;Acc:HGNC:2518]","protein_coding","protein_coding"
6.51322282069954,-1.43927421942894,5.68075882410285,6.6222764649715e-07,4.81473667997473e-05,5.34723107423432,6508,"SLC4A3","ENSG00000114923","solute carrier family 4 member 3 [Source:HGNC Symbol;Acc:HGNC:11029]","protein_coding","protein_coding"
3.23303091235588,4.05609548452983,5.67583795769261,6.73948236596447e-07,4.88794173262879e-05,5.86924217828772,1438,"CSF2RA","ENSG00000198223","colony stimulating factor 2 receptor alpha subunit [Source:HGNC Symbol;Acc:HGNC:2435]","protein_coding","protein_coding"
1.67370812774757,7.06525886214918,5.67299670528874,6.80809006673705e-07,4.92562819473878e-05,5.54456307986892,7430,"EZR","ENSG00000092820","ezrin [Source:HGNC Symbol;Acc:HGNC:12691]","protein_coding","protein_coding"
-1.36715148637139,8.00288191235041,-5.67011124056859,6.87847416204028e-07,4.96352309919946e-05,5.3781778841033,83442,"SH3BGRL3","ENSG00000142669","SH3 domain binding glutamate rich protein like 3 [Source:HGNC Symbol;Acc:HGNC:15568]","protein_coding","protein_coding"
3.39408408934051,3.68361646963386,5.66947807350604,6.89401505109992e-07,4.96352309919946e-05,5.85060135572952,3113,"HLA-DPA1","ENSG00000231389","major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]","protein_coding","protein_coding"
2.98455676916085,4.7106610284798,5.66849763984949,6.9181482148585e-07,4.96880883072519e-05,5.81627095912777,3552,"IL1A","ENSG00000115008","interleukin 1 alpha [Source:HGNC Symbol;Acc:HGNC:5991]","protein_coding","protein_coding"
-4.55921882461241,2.0881898035589,-5.65320881012294,7.30550051026951e-07,5.23431151572361e-05,5.71378304628125,100506144,"TMEM35B","ENSG00000243749","transmembrane protein 35B [Source:HGNC Symbol;Acc:HGNC:40021]","protein_coding","protein_coding"
5.93865752686555,-0.074679864368424,5.65161830815065,7.34701141344626e-07,5.25133852017605e-05,5.42042292328111,3111,"HLA-DOA","ENSG00000232962","major histocompatibility complex, class II, DO alpha [Source:HGNC Symbol;Acc:HGNC:4936]","protein_coding","protein_coding"
-6.42612016689149,-0.94247767357012,-5.64811385140148,7.43930217179657e-07,5.3044913389309e-05,5.28387435631795,8614,"STC2","ENSG00000113739","stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]","protein_coding","protein_coding"
4.1347384616403,3.0950437529436,5.64223337473654,7.59675532048868e-07,5.40374006462934e-05,5.72898128416885,10417,"SPON2","ENSG00000159674","spondin 2 [Source:HGNC Symbol;Acc:HGNC:11253]","protein_coding","protein_coding"
5.69664185347436,0.639835337449499,5.63303720930796,7.84963539447582e-07,5.57022927956676e-05,5.3944853918954,167465,"ZNF366","ENSG00000178175","zinc finger protein 366 [Source:HGNC Symbol;Acc:HGNC:18316]","protein_coding","protein_coding"
-6.50998857890117,-1.68883787089543,-5.62697994376699,8.0207407462214e-07,5.67803204357506e-05,5.14323873589052,7450,"VWF","ENSG00000110799","von Willebrand factor [Source:HGNC Symbol;Acc:HGNC:12726]","protein_coding","protein_coding"
2.4434576089813,5.30507827184093,5.62534817165942,8.06746369087807e-07,5.68391233516126e-05,5.62083907719597,7076,"TIMP1","ENSG00000102265","TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]","protein_coding","protein_coding"
5.85829057670981,-0.332459452920396,5.62554376794597,8.06184893330958e-07,5.68391233516126e-05,5.33158065088482,50486,"G0S2","ENSG00000123689","G0/G1 switch 2 [Source:HGNC Symbol;Acc:HGNC:30229]","protein_coding","protein_coding"
2.85960536993609,4.5828427661982,5.62342340402463,8.12292293274681e-07,5.70939222097175e-05,5.66789708208252,2030,"SLC29A1","ENSG00000112759","solute carrier family 29 member 1 (Augustine blood group) [Source:HGNC Symbol;Acc:HGNC:11003]","protein_coding","protein_coding"
-1.89071146455623,6.25055120429163,-5.61986456204247,8.22646264681151e-07,5.76846578629856e-05,5.45557964572764,55958,"KLHL9","ENSG00000198642","kelch like family member 9 [Source:HGNC Symbol;Acc:HGNC:18732]","protein_coding","protein_coding"
-2.36982799136876,5.58379449104921,-5.61386049535678,8.40411598101117e-07,5.87496506219858e-05,5.55575678288924,1435,"CSF1","ENSG00000184371","colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432]","protein_coding","protein_coding"
-1.61411632730129,7.65051555429236,-5.61339490577511,8.41805003674156e-07,5.87496506219858e-05,5.23412714091124,6170,"RPL39","ENSG00000198918","ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:10350]","protein_coding","protein_coding"
6.22826000000992,-1.00120829830034,5.60973339708198,8.5284318288532e-07,5.93799591170812e-05,5.17577225322751,NA,"","ENSG00000254060","","lincRNA","long_noncoding"
5.70908787158395,0.574341127538885,5.60807136931114,8.57900837313638e-07,5.95918865656053e-05,5.30890837695892,64231,"MS4A6A","ENSG00000110077","membrane spanning 4-domains A6A [Source:HGNC Symbol;Acc:HGNC:13375]","protein_coding","protein_coding"
-1.61426356714938,7.1148161643408,-5.60738927952554,8.59985071431919e-07,5.95967640485759e-05,5.293664900275,54149,"C21orf91","ENSG00000154642","chromosome 21 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:16459]","protein_coding","protein_coding"
-2.12624980055595,6.02597787037013,-5.60455579959504,8.68697074758619e-07,6.00598484560334e-05,5.4417410507297,3099,"HK2","ENSG00000159399","hexokinase 2 [Source:HGNC Symbol;Acc:HGNC:4923]","protein_coding","protein_coding"
4.73456730692959,2.19689108308475,5.60224331671993,8.75871957838558e-07,6.04147484951067e-05,5.5093991500418,116236,"ABHD15","ENSG00000168792","abhydrolase domain containing 15 [Source:HGNC Symbol;Acc:HGNC:26971]","protein_coding","protein_coding"
2.76113542209794,4.5427456802559,5.59933740257819,8.84971379490309e-07,6.09004374197621e-05,5.58154112370207,27242,"TNFRSF21","ENSG00000146072","tumor necrosis factor receptor superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:13469]","protein_coding","protein_coding"
-1.56473865152355,7.80870055134201,-5.59018100764342,9.14260259313509e-07,6.27700123743527e-05,5.13177604916763,3815,"KIT","ENSG00000157404","KIT proto-oncogene receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]","protein_coding","protein_coding"
-3.43257090617668,3.57784795799865,-5.5874632011916,9.23137215267655e-07,6.30867282609357e-05,5.57579778921661,5789,"PTPRD","ENSG00000153707","protein tyrosine phosphatase, receptor type D [Source:HGNC Symbol;Acc:HGNC:9668]","protein_coding","protein_coding"
6.33487886765079,-1.47389963917598,5.58457840260881,9.32653045430604e-07,6.35901757311913e-05,5.05681529559534,84913,"ATOH8","ENSG00000168874","atonal bHLH transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24126]","protein_coding","protein_coding"
4.6775334685848,2.2845695577248,5.5821796788911,9.4063945819576e-07,6.39872694424615e-05,5.45832602317152,57698,"SHTN1","ENSG00000187164","shootin 1 [Source:HGNC Symbol;Acc:HGNC:29319]","protein_coding","protein_coding"
5.42579000582739,0.905232104955727,5.57165828727031,9.76477768529137e-07,6.62728294691415e-05,5.25669695687881,3109,"HLA-DMB","ENSG00000241674","major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]","protein_coding","protein_coding"
6.39141629609095,-1.45635592076061,5.57028914190978,9.81239771400575e-07,6.62919316792566e-05,4.99864179656885,3914,"LAMB3","ENSG00000196878","laminin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6490]","protein_coding","protein_coding"
6.39141629609095,-1.45635592076061,5.57028914190978,9.81239771400575e-07,6.62919316792566e-05,4.99864179656885,100422894,"LAMB3","ENSG00000196878","laminin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6490]",NA,NA
6.06526298475039,-0.63001497613298,5.57040326355939,9.80841969360763e-07,6.62919316792566e-05,5.08731577027075,201176,"ARHGAP27","ENSG00000276836","Rho GTPase activating protein 27 [Source:HGNC Symbol;Acc:HGNC:31813]","protein_coding","protein_coding"
2.02357256849946,6.14671009489511,5.56952172637682,9.83918961130123e-07,6.63215170359943e-05,5.31679857147321,637,"BID","ENSG00000015475","BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]","protein_coding","protein_coding"
3.51812718113329,3.51793513880416,5.5686643832079,9.86920676015563e-07,6.6372658463583e-05,5.51258745742361,9934,"P2RY14","ENSG00000174944","purinergic receptor P2Y14 [Source:HGNC Symbol;Acc:HGNC:16442]","protein_coding","protein_coding"
5.86107366375221,0.221465100377403,5.56494471256438,1.00004932961562e-06,6.71030832486528e-05,5.18571583492016,5265,"SERPINA1","ENSG00000197249","serpin family A member 1 [Source:HGNC Symbol;Acc:HGNC:8941]","protein_coding","protein_coding"
3.2396000414627,4.03597722950506,5.5610541879545,1.01396613659212e-06,6.78829682079128e-05,5.4839156329929,4973,"OLR1","ENSG00000173391","oxidized low density lipoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:8133]","protein_coding","protein_coding"
-1.77182519829593,6.61176712770831,-5.55885612833112,1.02191345514644e-06,6.82605892804476e-05,5.20585913288454,8420,"SNHG3","ENSG00000242125","small nucleolar RNA host gene 3 [Source:HGNC Symbol;Acc:HGNC:10118]","sense_intronic","long_noncoding"
4.93713233359611,1.99271613509021,5.55755441071936,1.02664901111908e-06,6.84224569550104e-05,5.34327557442237,285971,"ZNF775","ENSG00000196456","zinc finger protein 775 [Source:HGNC Symbol;Acc:HGNC:28501]","protein_coding","protein_coding"
-2.65560007917685,4.92720411827289,-5.55317580690026,1.04273815327609e-06,6.93385723451524e-05,5.38601963511985,10257,"ABCC4","ENSG00000125257","ATP binding cassette subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:55]","protein_coding","protein_coding"
6.34627563512687,-1.48602649823073,5.54274154816015,1.08209240224748e-06,7.17941620513572e-05,4.93392954958076,23547,"LILRA4","ENSG00000274185","leukocyte immunoglobulin like receptor A4 [Source:HGNC Symbol;Acc:HGNC:15503]","protein_coding","protein_coding"
3.46516508561797,3.59891242489815,5.53009553413131,1.13176474117941e-06,7.47545769112499e-05,5.38387464421699,23406,"COTL1","ENSG00000103187","coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]","protein_coding","protein_coding"
3.03596725656893,4.22774495631142,5.5266464008167,1.1457001628729e-06,7.55064889077326e-05,5.36020872497429,9020,"MAP3K14","ENSG00000006062","mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]","protein_coding","protein_coding"
6.08330727053142,-0.805219541957744,5.52371450660572,1.15767930473023e-06,7.6126418458383e-05,4.92918164749827,10551,"AGR2","ENSG00000106541","anterior gradient 2, protein disulphide isomerase family member [Source:HGNC Symbol;Acc:HGNC:328]","protein_coding","protein_coding"
-3.14165360374485,3.9485087879956,-5.5213539501179,1.16741412998881e-06,7.6596344834809e-05,5.34593821236652,4914,"NTRK1","ENSG00000198400","neurotrophic receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:8031]","protein_coding","protein_coding"
-6.02522109245808,-0.237027650109178,-5.51938392238527,1.175600449506e-06,7.68434591316375e-05,4.99068885083205,3045,"HBD","ENSG00000223609","hemoglobin subunit delta [Source:HGNC Symbol;Acc:HGNC:4829]","protein_coding","protein_coding"
2.59816416425218,5.19662436809617,5.51227868522481,1.20560077109399e-06,7.85791462939258e-05,5.23568713101665,9057,"SLC7A6","ENSG00000103064","solute carrier family 7 member 6 [Source:HGNC Symbol;Acc:HGNC:11064]","protein_coding","protein_coding"
3.90806695326809,3.28662049113646,5.51027522029238,1.21419612240723e-06,7.89654449629719e-05,5.2980822177181,94015,"TTYH2","ENSG00000141540","tweety family member 2 [Source:HGNC Symbol;Acc:HGNC:13877]","protein_coding","protein_coding"
2.40530782621667,5.0886018565568,5.50702680589193,1.22826172421542e-06,7.97050278097775e-05,5.21429433004486,3113,"HLA-DPA1","ENSG00000236177","major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]","protein_coding","protein_coding"
-2.08911040068361,5.917950133535,-5.50199901298071,1.2503507004694e-06,8.09608918546827e-05,5.09991022455089,6533,"SLC6A6","ENSG00000131389","solute carrier family 6 member 6 [Source:HGNC Symbol;Acc:HGNC:11052]","protein_coding","protein_coding"
1.64093801405615,6.95303507932607,5.48917213774199,1.30850132095002e-06,8.43569991029018e-05,4.9162894952289,NA,"SMG1P1","ENSG00000237296","SMG1P1, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44186]","transcribed_unprocessed_pseudogene","pseudogene"
3.81675804240707,3.12260517128721,5.4849333475081,1.32830023927386e-06,8.54472443051147e-05,5.22074384192732,27090,"ST6GALNAC4","ENSG00000136840","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:17846]","protein_coding","protein_coding"
5.71063531010417,0.857942663126969,5.48231536824088,1.34067635618843e-06,8.6056299470655e-05,4.97692454293973,338382,"RAB7B","ENSG00000276600","RAB7B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30513]","protein_coding","protein_coding"
6.11668813815277,-1.05096478116621,5.4754717283442,1.37357040493532e-06,8.78196102603988e-05,4.75967257258607,339983,"NAT8L","ENSG00000185818","N-acetyltransferase 8 like [Source:HGNC Symbol;Acc:HGNC:26742]","protein_coding","protein_coding"
6.24263106222284,-1.51767735627112,5.47536644384424,1.37408264508008e-06,8.78196102603988e-05,4.72551535790334,100507055,"LRCOL1","ENSG00000204583","leucine rich colipase like 1 [Source:HGNC Symbol;Acc:HGNC:44160]","protein_coding","protein_coding"
-5.4969847784672,0.967100986283312,-5.46987494987353,1.40106412285783e-06,8.93510527144095e-05,5.00270456613761,286,"ANK1","ENSG00000029534","ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]","protein_coding","protein_coding"
-5.21253175322167,0.800612946471882,-5.46658450505562,1.41748165894877e-06,9.02036554192536e-05,4.95904021541376,9808,"KIAA0087","ENSG00000122548","KIAA0087 [Source:HGNC Symbol;Acc:HGNC:22191]","lincRNA","long_noncoding"
-4.77623383981868,1.57535957057723,-5.46514676808436,1.42471481949006e-06,9.04693910376185e-05,5.06785667807081,23043,"TNIK","ENSG00000154310","TRAF2 and NCK interacting kinase [Source:HGNC Symbol;Acc:HGNC:30765]","protein_coding","protein_coding"
-1.77678960373122,6.51136767185909,-5.45817485607937,1.4603113650037e-06,9.25312068561553e-05,4.86910577236659,6767,"ST13","ENSG00000100380","suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) [Source:HGNC Symbol;Acc:HGNC:11343]","protein_coding","protein_coding"
-6.24601135603345,-1.28163563914963,-5.45498792783624,1.47687462463424e-06,9.33807628580167e-05,4.66910036013127,728228,"LINC01433","ENSG00000230176","long intergenic non-protein coding RNA 1433 [Source:HGNC Symbol;Acc:HGNC:50746]","antisense","long_noncoding"
2.27269598355026,5.33876210078475,5.45105726350175,1.49755948515543e-06,9.44867435506059e-05,5.00378427367284,161176,"SYNE3","ENSG00000176438","spectrin repeat containing nuclear envelope family member 3 [Source:HGNC Symbol;Acc:HGNC:19861]","protein_coding","protein_coding"
5.046363329913,1.38810317436438,5.44124823454906,1.55043746810193e-06,9.75710488003795e-05,4.90778843913886,653361,"NCF1","ENSG00000158517","neutrophil cytosolic factor 1 [Source:HGNC Symbol;Acc:HGNC:7660]","protein_coding","protein_coding"
4.59448115395798,2.03770301835912,5.44077430588859,1.55303855851369e-06,9.75710488003795e-05,4.99108078363888,NA,"","ENSG00000275673","","sense_intronic","long_noncoding"
6.20451905803655,-1.54437829904768,5.42815967517694,1.62388134944014e-06,0.000101805663159498,4.58377938271131,402573,"C7orf61","ENSG00000185955","chromosome 7 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:22135]","protein_coding","protein_coding"
2.1945578807219,5.56556504779841,5.42312208750294,1.65305701005488e-06,0.000103415665929247,4.88423509121388,8895,"CPNE3","ENSG00000085719","copine 3 [Source:HGNC Symbol;Acc:HGNC:2316]","protein_coding","protein_coding"
-2.51764500392655,4.71333370961418,-5.41661477369596,1.69151338301356e-06,0.000105598254254756,4.93816415031857,4211,"MEIS1","ENSG00000143995","Meis homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7000]","protein_coding","protein_coding"
-1.83906202674379,6.25905086235429,-5.41457697727554,1.70373714325041e-06,0.000106137443801943,4.75269750692865,407008,"MIR223","ENSG00000274536","microRNA 223 [Source:HGNC Symbol;Acc:HGNC:31603]","antisense","long_noncoding"
1.66225956658289,6.84631410490953,5.4120701760724,1.71889414173965e-06,0.000106691612276442,4.67270745609312,9448,"MAP4K4","ENSG00000071054","mitogen-activated protein kinase kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6866]","protein_coding","protein_coding"
4.80520151217053,1.59760824825739,5.41191383515806,1.71984383954118e-06,0.000106691612276442,4.86083832730657,643008,"SMIM5","ENSG00000204323","small integral membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:40030]","protein_coding","protein_coding"
5.47796749269293,0.347835091279935,5.4099939690464,1.73154852894373e-06,0.000107192996903711,4.76059752472767,203068,"TUBB","ENSG00000183311","tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]","protein_coding","protein_coding"
1.17696615389559,8.75537033442705,5.40763261392015,1.74605289947305e-06,0.000107865242898345,4.33268436866345,5272,"SERPINB9","ENSG00000170542","serpin family B member 9 [Source:HGNC Symbol;Acc:HGNC:8955]","protein_coding","protein_coding"
-1.43566318429149,7.74803614369773,-5.39767193865527,1.80856926248764e-06,0.000111494527179733,4.47016718873368,3559,"IL2RA","ENSG00000134460","interleukin 2 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6008]","protein_coding","protein_coding"
6.05515502297677,-1.09199113330507,5.39630162907117,1.81734119167894e-06,0.000111802376721354,4.52675674226719,5338,"PLD2","ENSG00000129219","phospholipase D2 [Source:HGNC Symbol;Acc:HGNC:9068]","protein_coding","protein_coding"
3.19902755364152,3.74699503658052,5.39063714677803,1.85405054397596e-06,0.000113588425769757,4.9184404976778,8522,"GAS7","ENSG00000007237","growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]","protein_coding","protein_coding"
-1.23600703434416,8.48959882516349,-5.39097464104419,1.85184297622612e-06,0.000113588425769757,4.31328137443626,6152,"RPL24","ENSG00000114391","ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:10325]","protein_coding","protein_coding"
